"","scale","3996.72","3994.79","3992.86","3990.93","3989","3987.08","3985.15","3983.22","3981.29","3979.36","3977.43","3975.5","3973.57","3971.64","3969.72","3967.79","3965.86","3963.93","3962","3960.07","3958.14","3956.21","3954.28","3952.35","3950.43","3948.5","3946.57","3944.64","3942.71","3940.78","3938.85","3936.92","3934.99","3933.07","3931.14","3929.21","3927.28","3925.35","3923.42","3921.49","3919.56","3917.63","3915.71","3913.78","3911.85","3909.92","3907.99","3906.06","3904.13","3902.2","3900.27","3898.35","3896.42","3894.49","3892.56","3890.63","3888.7","3886.77","3884.84","3882.91","3880.98","3879.06","3877.13","3875.2","3873.27","3871.34","3869.41","3867.48","3865.55","3863.62","3861.7","3859.77","3857.84","3855.91","3853.98","3852.05","3850.12","3848.19","3846.26","3844.34","3842.41","3840.48","3838.55","3836.62","3834.69","3832.76","3830.83","3828.9","3826.98","3825.05","3823.12","3821.19","3819.26","3817.33","3815.4","3813.47","3811.54","3809.61","3807.69","3805.76","3803.83","3801.9","3799.97","3798.04","3796.11","3794.18","3792.25","3790.33","3788.4","3786.47","3784.54","3782.61","3780.68","3778.75","3776.82","3774.89","3772.97","3771.04","3769.11","3767.18","3765.25","3763.32","3761.39","3759.46","3757.53","3755.61","3753.68","3751.75","3749.82","3747.89","3745.96","3744.03","3742.1","3740.17","3738.24","3736.32","3734.39","3732.46","3730.53","3728.6","3726.67","3724.74","3722.81","3720.88","3718.96","3717.03","3715.1","3713.17","3711.24","3709.31","3707.38","3705.45","3703.52","3701.6","3699.67","3697.74","3695.81","3693.88","3691.95","3690.02","3688.09","3686.16","3684.24","3682.31","3680.38","3678.45","3676.52","3674.59","3672.66","3670.73","3668.8","3666.87","3664.95","3663.02","3661.09","3659.16","3657.23","3655.3","3653.37","3651.44","3649.51","3647.59","3645.66","3643.73","3641.8","3639.87","3637.94","3636.01","3634.08","3632.15","3630.23","3628.3","3626.37","3624.44","3622.51","3620.58","3618.65","3616.72","3614.79","3612.87","3610.94","3609.01","3607.08","3605.15","3603.22","3601.29","3599.36","3597.43","3595.5","3593.58","3591.65","3589.72","3587.79","3585.86","3583.93","3582","3580.07","3578.14","3576.22","3574.29","3572.36","3570.43","3568.5","3566.57","3564.64","3562.71","3560.78","3558.86","3556.93","3555","3553.07","3551.14","3549.21","3547.28","3545.35","3543.42","3541.5","3539.57","3537.64","3535.71","3533.78","3531.85","3529.92","3527.99","3526.06","3524.13","3522.21","3520.28","3518.35","3516.42","3514.49","3512.56","3510.63","3508.7","3506.77","3504.85","3502.92","3500.99","3499.06","3497.13","3495.2","3493.27","3491.34","3489.41","3487.49","3485.56","3483.63","3481.7","3479.77","3477.84","3475.91","3473.98","3472.05","3470.13","3468.2","3466.27","3464.34","3462.41","3460.48","3458.55","3456.62","3454.69","3452.76","3450.84","3448.91","3446.98","3445.05","3443.12","3441.19","3439.26","3437.33","3435.4","3433.48","3431.55","3429.62","3427.69","3425.76","3423.83","3421.9","3419.97","3418.04","3416.12","3414.19","3412.26","3410.33","3408.4","3406.47","3404.54","3402.61","3400.68","3398.76","3396.83","3394.9","3392.97","3391.04","3389.11","3387.18","3385.25","3383.32","3381.39","3379.47","3377.54","3375.61","3373.68","3371.75","3369.82","3367.89","3365.96","3364.03","3362.11","3360.18","3358.25","3356.32","3354.39","3352.46","3350.53","3348.6","3346.67","3344.75","3342.82","3340.89","3338.96","3337.03","3335.1","3333.17","3331.24","3329.31","3327.39","3325.46","3323.53","3321.6","3319.67","3317.74","3315.81","3313.88","3311.95","3310.02","3308.1","3306.17","3304.24","3302.31","3300.38","3298.45","3296.52","3294.59","3292.66","3290.74","3288.81","3286.88","3284.95","3283.02","3281.09","3279.16","3277.23","3275.3","3273.38","3271.45","3269.52","3267.59","3265.66","3263.73","3261.8","3259.87","3257.94","3256.02","3254.09","3252.16","3250.23","3248.3","3246.37","3244.44","3242.51","3240.58","3238.65","3236.73","3234.8","3232.87","3230.94","3229.01","3227.08","3225.15","3223.22","3221.29","3219.37","3217.44","3215.51","3213.58","3211.65","3209.72","3207.79","3205.86","3203.93","3202.01","3200.08","3198.15","3196.22","3194.29","3192.36","3190.43","3188.5","3186.57","3184.65","3182.72","3180.79","3178.86","3176.93","3175","3173.07","3171.14","3169.21","3167.28","3165.36","3163.43","3161.5","3159.57","3157.64","3155.71","3153.78","3151.85","3149.92","3148","3146.07","3144.14","3142.21","3140.28","3138.35","3136.42","3134.49","3132.56","3130.64","3128.71","3126.78","3124.85","3122.92","3120.99","3119.06","3117.13","3115.2","3113.28","3111.35","3109.42","3107.49","3105.56","3103.63","3101.7","3099.77","3097.84","3095.91","3093.99","3092.06","3090.13","3088.2","3086.27","3084.34","3082.41","3080.48","3078.55","3076.63","3074.7","3072.77","3070.84","3068.91","3066.98","3065.05","3063.12","3061.19","3059.27","3057.34","3055.41","3053.48","3051.55","3049.62","3047.69","3045.76","3043.83","3041.91","3039.98","3038.05","3036.12","3034.19","3032.26","3030.33","3028.4","3026.47","3024.54","3022.62","3020.69","3018.76","3016.83","3014.9","3012.97","3011.04","3009.11","3007.18","3005.26","3003.33","3001.4","2999.47","2997.54","2995.61","2993.68","2991.75","2989.82","2987.9","2985.97","2984.04","2982.11","2980.18","2978.25","2976.32","2974.39","2972.46","2970.54","2968.61","2966.68","2964.75","2962.82","2960.89","2958.96","2957.03","2955.1","2953.17","2951.25","2949.32","2947.39","2945.46","2943.53","2941.6","2939.67","2937.74","2935.81","2933.89","2931.96","2930.03","2928.1","2926.17","2924.24","2922.31","2920.38","2918.45","2916.53","2914.6","2912.67","2910.74","2908.81","2906.88","2904.95","2903.02","2901.09","2899.17","2897.24","2895.31","2893.38","2891.45","2889.52","2887.59","2885.66","2883.73","2881.8","2879.88","2877.95","2876.02","2874.09","2872.16","2870.23","2868.3","2866.37","2864.44","2862.52","2860.59","2858.66","2856.73","2854.8","2852.87","2850.94","2849.01","2847.08","2845.16","2843.23","2841.3","2839.37","2837.44","2835.51","2833.58","2831.65","2829.72","2827.8","2825.87","2823.94","2822.01","2820.08","2818.15","2816.22","2814.29","2812.36","2810.43","2808.51","2806.58","2804.65","2802.72","2800.79","2798.86","2796.93","2795","2793.07","2791.15","2789.22","2787.29","2785.36","2783.43","2781.5","2779.57","2777.64","2775.71","2773.79","2771.86","2769.93","2768","2766.07","2764.14","2762.21","2760.28","2758.35","2756.43","2754.5","2752.57","2750.64","2748.71","2746.78","2744.85","2742.92","2740.99","2739.06","2737.14","2735.21","2733.28","2731.35","2729.42","2727.49","2725.56","2723.63","2721.7","2719.78","2717.85","2715.92","2713.99","2712.06","2710.13","2708.2","2706.27","2704.34","2702.42","2700.49","2698.56","2696.63","2694.7","2692.77","2690.84","2688.91","2686.98","2685.06","2683.13","2681.2","2679.27","2677.34","2675.41","2673.48","2671.55","2669.62","2667.69","2665.77","2663.84","2661.91","2659.98","2658.05","2656.12","2654.19","2652.26","2650.33","2648.41","2646.48","2644.55","2642.62","2640.69","2638.76","2636.83","2634.9","2632.97","2631.05","2629.12","2627.19","2625.26","2623.33","2621.4","2619.47","2617.54","2615.61","2613.69","2611.76","2609.83","2607.9","2605.97","2604.04","2602.11","2600.18","2598.25","2596.32","2594.4","2592.47","2590.54","2588.61","2586.68","2584.75","2582.82","2580.89","2578.96","2577.04","2575.11","2573.18","2571.25","2569.32","2567.39","2565.46","2563.53","2561.6","2559.68","2557.75","2555.82","2553.89","2551.96","2550.03","2548.1","2546.17","2544.24","2542.32","2540.39","2538.46","2536.53","2534.6","2532.67","2530.74","2528.81","2526.88","2524.95","2523.03","2521.1","2519.17","2517.24","2515.31","2513.38","2511.45","2509.52","2507.59","2505.67","2503.74","2501.81","2499.88","2497.95","2496.02","2494.09","2492.16","2490.23","2488.31","2486.38","2484.45","2482.52","2480.59","2478.66","2476.73","2474.8","2472.87","2470.95","2469.02","2467.09","2465.16","2463.23","2461.3","2459.37","2457.44","2455.51","2453.58","2451.66","2449.73","2447.8","2445.87","2443.94","2442.01","2440.08","2438.15","2436.22","2434.3","2432.37","2430.44","2428.51","2426.58","2424.65","2422.72","2420.79","2418.86","2416.94","2415.01","2413.08","2411.15","2409.22","2407.29","2405.36","2403.43","2401.5","2399.58","2397.65","2395.72","2393.79","2391.86","2389.93","2388","2386.07","2384.14","2382.21","2380.29","2378.36","2376.43","2374.5","2372.57","2370.64","2368.71","2366.78","2364.85","2362.93","2361","2359.07","2357.14","2355.21","2353.28","2351.35","2349.42","2347.49","2345.57","2343.64","2341.71","2339.78","2337.85","2335.92","2333.99","2332.06","2330.13","2328.21","2326.28","2324.35","2322.42","2320.49","2318.56","2316.63","2314.7","2312.77","2310.84","2308.92","2306.99","2305.06","2303.13","2301.2","2299.27","2297.34","2295.41","2293.48","2291.56","2289.63","2287.7","2285.77","2283.84","2281.91","2279.98","2278.05","2276.12","2274.2","2272.27","2270.34","2268.41","2266.48","2264.55","2262.62","2260.69","2258.76","2256.84","2254.91","2252.98","2251.05","2249.12","2247.19","2245.26","2243.33","2241.4","2239.47","2237.55","2235.62","2233.69","2231.76","2229.83","2227.9","2225.97","2224.04","2222.11","2220.19","2218.26","2216.33","2214.4","2212.47","2210.54","2208.61","2206.68","2204.75","2202.83","2200.9","2198.97","2197.04","2195.11","2193.18","2191.25","2189.32","2187.39","2185.47","2183.54","2181.61","2179.68","2177.75","2175.82","2173.89","2171.96","2170.03","2168.1","2166.18","2164.25","2162.32","2160.39","2158.46","2156.53","2154.6","2152.67","2150.74","2148.82","2146.89","2144.96","2143.03","2141.1","2139.17","2137.24","2135.31","2133.38","2131.46","2129.53","2127.6","2125.67","2123.74","2121.81","2119.88","2117.95","2116.02","2114.1","2112.17","2110.24","2108.31","2106.38","2104.45","2102.52","2100.59","2098.66","2096.73","2094.81","2092.88","2090.95","2089.02","2087.09","2085.16","2083.23","2081.3","2079.37","2077.45","2075.52","2073.59","2071.66","2069.73","2067.8","2065.87","2063.94","2062.01","2060.09","2058.16","2056.23","2054.3","2052.37","2050.44","2048.51","2046.58","2044.65","2042.73","2040.8","2038.87","2036.94","2035.01","2033.08","2031.15","2029.22","2027.29","2025.36","2023.44","2021.51","2019.58","2017.65","2015.72","2013.79","2011.86","2009.93","2008","2006.08","2004.15","2002.22","2000.29","1998.36","1996.43","1994.5","1992.57","1990.64","1988.72","1986.79","1984.86","1982.93","1981","1979.07","1977.14","1975.21","1973.28","1971.36","1969.43","1967.5","1965.57","1963.64","1961.71","1959.78","1957.85","1955.92","1953.99","1952.07","1950.14","1948.21","1946.28","1944.35","1942.42","1940.49","1938.56","1936.63","1934.71","1932.78","1930.85","1928.92","1926.99","1925.06","1923.13","1921.2","1919.27","1917.35","1915.42","1913.49","1911.56","1909.63","1907.7","1905.77","1903.84","1901.91","1899.99","1898.06","1896.13","1894.2","1892.27","1890.34","1888.41","1886.48","1884.55","1882.62","1880.7","1878.77","1876.84","1874.91","1872.98","1871.05","1869.12","1867.19","1865.26","1863.34","1861.41","1859.48","1857.55","1855.62","1853.69","1851.76","1849.83","1847.9","1845.98","1844.05","1842.12","1840.19","1838.26","1836.33","1834.4","1832.47","1830.54","1828.62","1826.69","1824.76","1822.83","1820.9","1818.97","1817.04","1815.11","1813.18","1811.25","1809.33","1807.4","1805.47","1803.54","1801.61","1799.68","1797.75","1795.82","1793.89","1791.97","1790.04","1788.11","1786.18","1784.25","1782.32","1780.39","1778.46","1776.53","1774.61","1772.68","1770.75","1768.82","1766.89","1764.96","1763.03","1761.1","1759.17","1757.25","1755.32","1753.39","1751.46","1749.53","1747.6","1745.67","1743.74","1741.81","1739.88","1737.96","1736.03","1734.1","1732.17","1730.24","1728.31","1726.38","1724.45","1722.52","1720.6","1718.67","1716.74","1714.81","1712.88","1710.95","1709.02","1707.09","1705.16","1703.24","1701.31","1699.38","1697.45","1695.52","1693.59","1691.66","1689.73","1687.8","1685.88","1683.95","1682.02","1680.09","1678.16","1676.23","1674.3","1672.37","1670.44","1668.51","1666.59","1664.66","1662.73","1660.8","1658.87","1656.94","1655.01","1653.08","1651.15","1649.23","1647.3","1645.37","1643.44","1641.51","1639.58","1637.65","1635.72","1633.79","1631.87","1629.94","1628.01","1626.08","1624.15","1622.22","1620.29","1618.36","1616.43","1614.51","1612.58","1610.65","1608.72","1606.79","1604.86","1602.93","1601","1599.07","1597.14","1595.22","1593.29","1591.36","1589.43","1587.5","1585.57","1583.64","1581.71","1579.78","1577.86","1575.93","1574","1572.07","1570.14","1568.21","1566.28","1564.35","1562.42","1560.5","1558.57","1556.64","1554.71","1552.78","1550.85","1548.92","1546.99","1545.06","1543.14","1541.21","1539.28","1537.35","1535.42","1533.49","1531.56","1529.63","1527.7","1525.77","1523.85","1521.92","1519.99","1518.06","1516.13","1514.2","1512.27","1510.34","1508.41","1506.49","1504.56","1502.63","1500.7","1498.77","1496.84","1494.91","1492.98","1491.05","1489.13","1487.2","1485.27","1483.34","1481.41","1479.48","1477.55","1475.62","1473.69","1471.77","1469.84","1467.91","1465.98","1464.05","1462.12","1460.19","1458.26","1456.33","1454.4","1452.48","1450.55","1448.62","1446.69","1444.76","1442.83","1440.9","1438.97","1437.04","1435.12","1433.19","1431.26","1429.33","1427.4","1425.47","1423.54","1421.61","1419.68","1417.76","1415.83","1413.9","1411.97","1410.04","1408.11","1406.18","1404.25","1402.32","1400.4","1398.47","1396.54","1394.61","1392.68","1390.75","1388.82","1386.89","1384.96","1383.03","1381.11","1379.18","1377.25","1375.32","1373.39","1371.46","1369.53","1367.6","1365.67","1363.75","1361.82","1359.89","1357.96","1356.03","1354.1","1352.17","1350.24","1348.31","1346.39","1344.46","1342.53","1340.6","1338.67","1336.74","1334.81","1332.88","1330.95","1329.03","1327.1","1325.17","1323.24","1321.31","1319.38","1317.45","1315.52","1313.59","1311.66","1309.74","1307.81","1305.88","1303.95","1302.02","1300.09","1298.16","1296.23","1294.3","1292.38","1290.45","1288.52","1286.59","1284.66","1282.73","1280.8","1278.87","1276.94","1275.02","1273.09","1271.16","1269.23","1267.3","1265.37","1263.44","1261.51","1259.58","1257.66","1255.73","1253.8","1251.87","1249.94","1248.01","1246.08","1244.15","1242.22","1240.29","1238.37","1236.44","1234.51","1232.58","1230.65","1228.72","1226.79","1224.86","1222.93","1221.01","1219.08","1217.15","1215.22","1213.29","1211.36","1209.43","1207.5","1205.57","1203.65","1201.72","1199.79","1197.86","1195.93","1194","1192.07","1190.14","1188.21","1186.29","1184.36","1182.43","1180.5","1178.57","1176.64","1174.71","1172.78","1170.85","1168.92","1167","1165.07","1163.14","1161.21","1159.28","1157.35","1155.42","1153.49","1151.56","1149.64","1147.71","1145.78","1143.85","1141.92","1139.99","1138.06","1136.13","1134.2","1132.28","1130.35","1128.42","1126.49","1124.56","1122.63","1120.7","1118.77","1116.84","1114.92","1112.99","1111.06","1109.13","1107.2","1105.27","1103.34","1101.41","1099.48","1097.55","1095.63","1093.7","1091.77","1089.84","1087.91","1085.98","1084.05","1082.12","1080.19","1078.27","1076.34","1074.41","1072.48","1070.55","1068.62","1066.69","1064.76","1062.83","1060.91","1058.98","1057.05","1055.12","1053.19","1051.26","1049.33","1047.4","1045.47","1043.55","1041.62","1039.69","1037.76","1035.83","1033.9","1031.97","1030.04","1028.11","1026.18","1024.26","1022.33","1020.4","1018.47","1016.54","1014.61","1012.68","1010.75","1008.82","1006.9","1004.97","1003.04","1001.11","999.18","997.25","995.32","993.39","991.46","989.54","987.61","985.68","983.75","981.82","979.89","977.96","976.03","974.1","972.18","970.25","968.32","966.39","964.46","962.53","960.6","958.67","956.74","954.81","952.89","950.96","949.03","947.1","945.17","943.24","941.31","939.38","937.45","935.53","933.6","931.67","929.74","927.81","925.88","923.95","922.02","920.09","918.17","916.24","914.31","912.38","910.45","908.52","906.59","904.66","902.73","900.81","898.88","896.95","895.02","893.09","891.16","889.23","887.3","885.37","883.44","881.52","879.59","877.66","875.73","873.8","871.87","869.94","868.01","866.08","864.16","862.23","860.3","858.37","856.44","854.51","852.58","850.65","848.72","846.8","844.87","842.94","841.01","839.08","837.15","835.22","833.29","831.36","829.44","827.51","825.58","823.65","821.72","819.79","817.86","815.93","814","812.07","810.15","808.22","806.29","804.36","802.43","800.5","798.57","796.64","794.71","792.79","790.86","788.93","787","785.07","783.14","781.21","779.28","777.35","775.43","773.5","771.57","769.64","767.71","765.78","763.85","761.92","759.99","758.07","756.14","754.21","752.28","750.35","748.42","746.49","744.56","742.63","740.7","738.78","736.85","734.92","732.99","731.06","729.13","727.2","725.27","723.34","721.42","719.49","717.56","715.63","713.7","711.77","709.84","707.91","705.98","704.06","702.13","700.2","698.27","696.34","694.41","692.48","690.55","688.62","686.7","684.77","682.84","680.91","678.98","677.05","675.12","673.19","671.26","669.33","667.41","665.48","663.55","661.62","659.69","657.76","655.83","653.9","651.97","650.05","648.12","646.19","644.26","642.33","640.4","638.47","636.54","634.61","632.69","630.76","628.83","626.9","624.97","623.04","621.11","619.18","617.25","615.33","613.4","611.47","609.54","607.61","605.68","603.75","601.82","599.89","597.96","596.04","594.11","592.18","590.25","588.32","586.39","584.46","582.53","580.6","578.68","576.75","574.82","572.89","570.96","569.03","567.1","565.17","563.24","561.32","559.39","557.46","555.53","553.6","551.67","549.74","547.81","545.88","543.96","542.03","540.1","538.17","536.24","534.31","532.38","530.45","528.52","526.59","524.67","522.74","520.81","518.88","516.95","515.02","513.09","511.16","509.23","507.31","505.38","503.45","501.52","499.59"
